table,position,source_header,dest_header,datatype,valuetype,has_codes,start,width,size,summary,description
neighborhood_change,20,ul_95ci,ul_95ci,float,,False,,,,,
neighborhood_change,21,se,se,float,,False,,,,,
neighborhood_change,22,rse,rse,float,,False,,,,,
neighborhood_change,23,place_decile,place_decile,str,,False,,,,,
neighborhood_change,24,ca_rr,ca_rr,float,,False,,,,,
neighborhood_change,25,version,version,date,,False,,,,,
neighborhood_change,26,gvid,gvid,census.GVid,,False,,,,,
neighborhood_change,27,reid,reid,demo.RECode,,False,,,,,
public_transit,1,id,id,int,,False,,,,,
public_transit,2,reportyear,reportyear,int,,False,,,,,
public_transit,3,race_eth_code,race_eth_code,int,,False,,,,,
public_transit,4,race_eth_name,race_eth_name,str,,False,,,,,
public_transit,5,geotype,geotype,str,,False,,,,,
public_transit,6,geotypevalue,geotypevalue,int,,False,,,,,
public_transit,7,geoname,geoname,str,,False,,,,,
public_transit,8,county_name,county_name,str,,False,,,,,
public_transit,9,county_fips,county_fips,int,,False,,,,,
public_transit,10,region_name,region_name,str,,False,,,,,
public_transit,11,region_code,region_code,int,,False,,,,,
public_transit,12,pop_trans_acc,pop_trans_acc,int,,False,,,,,
public_transit,13,pop2010,pop2010,int,,False,,,,,
public_transit,14,p_trans_acc,p_trans_acc,float,,False,,,,,
public_transit,15,ll_95ci,ll_95ci,float,,False,,,,,
public_transit,16,ul_95ci,ul_95ci,float,,False,,,,,
public_transit,17,se,se,float,,False,,,,,
public_transit,18,rse,rse,float,,False,,,,,
public_transit,19,mtc_decile,mtc_decile,str,,False,,,,,
public_transit,20,sac_decile,sac_decile,str,,False,,,,,
public_transit,21,sc_decile,sc_decile,str,,False,,,,,
public_transit,22,sd_decile,sd_decile,str,,False,,,,,
public_transit,23,mtc_rr,mtc_rr,float,,False,,,,,
public_transit,24,sac_rr,sac_rr,float,,False,,,,,
public_transit,25,sc_rr,sc_rr,float,,False,,,,,
public_transit,26,sd_rr,sd_rr,float,,False,,,,,
public_transit,27,version,version,date,,False,,,,,
public_transit,28,gvid,gvid,census.GVid,,False,,,,,
public_transit,29,reid,reid,demo.RECode,,False,,,,,
poverty_rate,1,id,id,int,,False,,,,,
poverty_rate,2,reportyear,reportyear,str,,False,,,,,
poverty_rate,3,race_eth_code,race_eth_code,int,,False,,,,,
poverty_rate,4,race_eth_name,race_eth_name,str,,False,,,,,
poverty_rate,5,geotype,geotype,str,,False,,,,,
poverty_rate,6,geotypevalue,geotypevalue,int,,False,,,,,
poverty_rate,7,geoname,geoname,str,,False,,,,,
poverty_rate,8,county_name,county_name,str,,False,,,,,
poverty_rate,9,county_fips,county_fips,int,,False,,,,,
poverty_rate,10,region_name,region_name,str,,False,,,,,
poverty_rate,11,region_code,region_code,int,,False,,,,,
poverty_rate,12,poverty,poverty,str,,False,,,,,
poverty_rate,13,totalpop,totalpop,float,,False,,,,,
poverty_rate,14,numpov,numpov,float,,False,,,,,
poverty_rate,15,percent,percent,float,,False,,,,,
poverty_rate,16,ll_95ci_percent,ll_95ci_percent,float,,False,,,,,
poverty_rate,17,ul_95ci_percent,ul_95ci_percent,float,,False,,,,,
poverty_rate,18,percent_se,percent_se,float,,False,,,,,
poverty_rate,19,percent_rse,percent_rse,float,,False,,,,,
poverty_rate,20,place_decile,place_decile,str,,False,,,,,
poverty_rate,21,ca_rr,ca_rr,float,,False,,,,,
poverty_rate,22,concentratedct,concentratedct,str,,False,,,,,
poverty_rate,23,version,version,date,,False,,,,,
poverty_rate,24,gvid,gvid,census.GVid,,False,,,,,
poverty_rate,25,reid,reid,demo.RECode,,False,,,,,
alcohol_outlets,1,id,id,int,,False,,,,,
alcohol_outlets,2,reportyear,reportyear,int,,False,,,,,
alcohol_outlets,3,race_eth_code,race_eth_code,int,,False,,,,,
alcohol_outlets,4,race_eth_name,race_eth_name,str,,False,,,,,
alcohol_outlets,5,geotype,geotype,str,,False,,,,,
alcohol_outlets,6,geotypevalue,geotypevalue,int,,False,,,,,
alcohol_outlets,7,geoname,geoname,str,,False,,,,,
alcohol_outlets,8,county_fips,county_fips,int,,False,,,,,
alcohol_outlets,9,county_name,county_name,str,,False,,,,,
alcohol_outlets,10,region_code,region_code,int,,False,,,,,
alcohol_outlets,11,region_name,region_name,str,,False,,,,,
alcohol_outlets,12,license_type,license_type,str,,False,,,,,
alcohol_outlets,13,numerator,numerator,int,,False,,,,,
alcohol_outlets,14,denominator,denominator,int,,False,,,,,
alcohol_outlets,15,percent,percent,float,,False,,,,,
alcohol_outlets,16,ll_95ci,ll_95ci,float,,False,,,,,
alcohol_outlets,17,ul_95ci,ul_95ci,float,,False,,,,,
alcohol_outlets,18,se,se,float,,False,,,,,
alcohol_outlets,19,rse,rse,float,,False,,,,,
alcohol_outlets,20,ca_decile,ca_decile,int,,False,,,,,
alcohol_outlets,21,ca_rr,ca_rr,float,,False,,,,,
alcohol_outlets,22,version,version,date,,False,,,,,
alcohol_outlets,23,gvid,gvid,census.GVid,,False,,,,,
alcohol_outlets,24,reid,reid,demo.RECode,,False,,,,,
healthy_food,1,id,id,int,,False,,,,,
healthy_food,2,reportyear,reportyear,int,,False,,,,,
healthy_food,3,race_eth_name,race_eth_name,str,,False,,,,,
healthy_food,4,race_eth_code,race_eth_code,int,,False,,,,,
healthy_food,5,geotype,geotype,str,,False,,,,,
healthy_food,6,geotypevalue,geotypevalue,int,,False,,,,,
healthy_food,7,geoname,geoname,str,,False,,,,,
healthy_food,8,county_name,county_name,str,,False,,,,,
healthy_food,9,county_fips,county_fips,int,,False,,,,,
healthy_food,10,region_name,region_name,str,,False,,,,,
healthy_food,11,region_code,region_code,int,,False,,,,,
healthy_food,12,mrfei,mrfei,float,,False,,,,,
healthy_food,13,ll95ci,ll95ci,float,,False,,,,,
healthy_food,14,ul95ci,ul95ci,float,,False,,,,,
healthy_food,15,se,se,float,,False,,,,,
healthy_food,16,rse,rse,float,,False,,,,,
healthy_food,17,ca_decile,ca_decile,int,,False,,,,,
healthy_food,18,ca_rr,ca_rr,float,,False,,,,,
healthy_food,19,pop00,pop00,int,,False,,,,,
healthy_food,20,version,version,date,,False,,,,,
healthy_food,21,gvid,gvid,census.GVid,,False,,,,,
healthy_food,22,reid,reid,demo.RECode,,False,,,,,
transport_work,1,id,id,int,,False,,,,,
transport_work,2,reportyear,reportyear,str,,False,,,,,
transport_work,3,race_eth_code,race_eth_code,int,,False,,,,,
transport_work,4,race_eth_name,race_eth_name,str,,False,,,,,
transport_work,5,geotype,geotype,str,,False,,,,,
transport_work,6,geotypevalue,geotypevalue,int,,False,,,,,
transport_work,7,geoname,geoname,str,,False,,,,,
transport_work,8,county_name,county_name,str,,False,,,,,
transport_work,9,county_fips,county_fips,int,,False,,,,,
transport_work,10,region_name,region_name,str,,False,,,,,
transport_work,11,region_code,region_code,int,,False,,,,,
transport_work,12,mode,mode,str,,False,,,,,
transport_work,13,mode_name,mode_name,str,,False,,,,,
transport_work,14,pop_total,pop_total,int,,False,,,,,
transport_work,15,pop_mode,pop_mode,int,,False,,,,,
transport_work,16,percent,percent,float,,False,,,,,
transport_work,17,ll95ci_percent,ll95ci_percent,float,,False,,,,,
transport_work,18,ul95ci_percent,ul95ci_percent,float,,False,,,,,
transport_work,19,percent_se,percent_se,float,,False,,,,,
transport_work,20,percent_rse,percent_rse,float,,False,,,,,
transport_work,21,ca_decile,ca_decile,int,,False,,,,,
transport_work,22,ca_rr,ca_rr,float,,False,,,,,
transport_work,23,version,version,date,,False,,,,,
transport_work,24,gvid,gvid,census.GVid,,False,,,,,
transport_work,25,reid,reid,demo.RECode,,False,,,,,
violent_crime,1,id,id,int,,False,,,,,
violent_crime,2,reportyear,reportyear,int,,False,,,,,
violent_crime,3,race_eth_code,race_eth_code,int,,False,,,,,
violent_crime,4,race_eth_name,race_eth_name,str,,False,,,,,
violent_crime,5,geotype,geotype,str,,False,,,,,
violent_crime,6,geotypevalue,geotypevalue,int,,False,,,,,
violent_crime,7,geoname,geoname,str,,False,,,,,
violent_crime,8,county_name,county_name,str,,False,,,,,
violent_crime,9,county_fips,county_fips,int,,False,,,,,
violent_crime,10,region_name,region_name,str,,False,,,,,
violent_crime,11,region_code,region_code,int,,False,,,,,
violent_crime,12,numerator,numerator,int,,False,,,,,
violent_crime,13,denominator,denominator,int,,False,,,,,
violent_crime,14,ratex1000,ratex1000,float,,False,,,,,
violent_crime,15,ll_95ci,ll_95ci,float,,False,,,,,
violent_crime,16,ul_95ci,ul_95ci,float,,False,,,,,
violent_crime,17,se,se,float,,False,,,,,
violent_crime,18,rse,rse,float,,False,,,,,
violent_crime,19,ca_decile,ca_decile,int,,False,,,,,
violent_crime,20,rr_city2state,rr_city2state,float,,False,,,,,
violent_crime,21,version,version,date,,False,,,,,
violent_crime,22,gvid,gvid,census.GVid,,False,,,,,
violent_crime,23,reid,reid,demo.RECode,,False,,,,,
